time,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,pattern,label,source_node
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13912427893638984,0.08347456736183391,0.0,0.0,0.050084740417100336,0.0,0.0,0.0300508442502602,0.01803050655015612,0.0,0.010818303930093672,0.050084740417100336,0.03654182660831641,0.051975940215250045,0.03118556412915003,0.0,0.018711338477490017,0.09470137044832791,0.07874591823398659,0.04724755094039196,0.08516935283323192,0.0,0.051101611699939146,0.06981295017742915,0.08336704105651466,0.0,0.04188777010645749,0.14770162382420426,0.0,0.11375363635839705,oscillation,1,20
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oscillation,1,20
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13912427893638937,0.08347456736183362,0.0,0.0,0.05008474041710017,0.0,0.0,0.030050844250260098,0.018030506550156058,0.0,0.010818303930093634,0.05008474041710017,0.03654182660831628,0.05197594021524986,0.031185564129149915,0.0,0.018711338477489948,0.09470137044832758,0.0787459182339863,0.04724755094039178,0.08516935283323161,0.0,0.051101611699938966,0.0698129501774289,0.08336704105651437,0.0,0.04188777010645734,0.14770162382420374,0.0,0.11375363635839664,oscillation,1,20
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
7,0.0013280175838417548,0.0,0.0,0.0,0.0007487476199721338,0.0,0.0003116769688793813,0.0,0.0,0.0011906966415807204,0.00027893359850356835,0.0018729120591662555,0.0,0.0,0.0,0.0,0.0,0.00019777352595741314,0.0,0.0,0.0020237754978141105,0.0,0.0,0.0,0.0,0.0,0.0,0.0001038752892194274,0.0,0.0,0.00024593222666200555,0.0,0.0,0.0,0.0008514562098713301,0.0005927817189070794,0.0,0.0,5.075106614023065e-05,0.0,0.000224531730463281,0.0,0.0,0.0,0.0,0.001744157792861255,0.0,0.0004666104423201097,0.0009941806777199905,0.0,normal,0,-1
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
10,0.0012980084365441054,0.0,0.00021610548820114741,0.0,0.0,0.0,0.000347785264074966,0.0,0.0007195794455011508,0.0006571956467584274,0.0010018035797991157,0.0,0.0,0.0,0.0007945321976123745,0.0,0.0004546283800649944,6.660353147528187e-05,0.0020692892024438605,0.0007440844751044276,0.001104557354188878,0.0,0.0,0.0,0.0,0.0,0.0,0.0011975030353510551,0.00013767451659387785,0.0,0.002145112513097617,0.0,0.00043919993645425136,0.00015090052798441707,0.0003658265638906805,0.0005702908045487223,0.0010965902840610405,0.00041696515384881855,0.0,0.0002928395717600391,0.0006940325341371867,0.002937898008782676,0.00036795542439534254,0.0,0.00012361745564955532,0.001253872584180002,0.0,0.0,0.0,0.0007192517689900226,normal,0,-1
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,-1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.57,0.0,0.0,0.34199999999999997,0.2052,0.0,0.12312,0.57,0.41587199999999996,0.5915231999999999,0.35491391999999994,0.0,0.21294835199999995,0.12776901119999998,0.32618460672,0.195710764032,0.19408786513919996,0.0,0.11645271908351996,0.32940107108351996,0.3906322741002239,0.0,0.19764064265011197,0.6204760241504255,0.0,0.49087000008032244,decreasing,1,21
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9104166666666667,0.0,0.0,0.5462499999999999,0.0,0.0,0.32775,0.19665,0.0,0.11798999999999998,0.5462499999999999,0.39854399999999995,0.5668763999999998,0.3401258399999999,0.0,0.20407550399999994,0.12244530239999997,0.31259358143999993,0.18755614886399996,0.18600087075839994,0.0,0.11160052245503996,0.3156760264550399,0.3743559293460479,0.0,0.18940561587302393,0.594622856477491,0.0,0.47041708341030897,decreasing,1,21
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8708333333333332,0.0,0.0,0.5225,0.0,0.0,0.31349999999999995,0.18809999999999996,0.0,0.11285999999999999,0.5225,0.38121599999999994,0.5422295999999999,0.3253377599999999,0.0,0.19520265599999995,0.11712159359999996,0.29900255615999993,0.17940153369599995,0.17791387637759995,0.0,0.10674832582655996,0.3019509818265599,0.35807958459187195,0.0,0.18117058909593592,0.5687696888045566,0.0,0.4499641667402955,decreasing,1,21
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8312499999999999,0.0,0.0,0.49874999999999997,0.0,0.0,0.29924999999999996,0.17955,0.0,0.10772999999999999,0.49874999999999997,0.363888,0.5175827999999999,0.31054967999999994,0.0,0.18632980799999996,0.11179788479999997,0.28541153087999993,0.17124691852799995,0.16982688199679993,0.0,0.10189612919807997,0.28822593719808,0.341803239837696,0.0,0.172935562318848,0.5429165211316224,0.0,0.4295112500702822,decreasing,1,21
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.0,0.0,0.475,0.0,0.0,0.285,0.17099999999999999,0.0,0.1026,0.475,0.34656,0.492936,0.29576159999999996,0.0,0.17745695999999997,0.10647417599999998,0.2718205056,0.16309230335999997,0.16173988761599994,0.0,0.09704393256959998,0.2745008925696,0.3255268950835199,0.0,0.16470053554175998,0.5170633534586879,0.0,0.4090583334002687,decreasing,1,21
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7520833333333332,0.0,0.0,0.45125,0.0,0.0,0.27075,0.16244999999999998,0.0,0.09746999999999997,0.45125,0.32923199999999997,0.4682891999999999,0.2809735199999999,0.0,0.16858411199999995,0.10115046719999997,0.25822948032,0.154937688192,0.15365289323519998,0.0,0.09219173594111998,0.26077584794111996,0.30925055032934395,0.0,0.15646550876467197,0.4912101857857535,0.0,0.3886054167302552,decreasing,1,21
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7124999999999999,0.0,0.0,0.42749999999999994,0.0,0.0,0.25649999999999995,0.15389999999999998,0.0,0.09233999999999998,0.42749999999999994,0.31190399999999996,0.44364239999999994,0.26618543999999994,0.0,0.15971126399999996,0.09582675839999998,0.24463845503999998,0.14678307302399998,0.14556589885439997,0.0,0.08733953931263998,0.24705080331263995,0.29297420557516796,0.0,0.14823048198758396,0.46535701811281915,0.0,0.36815250006024186,decreasing,1,21
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6729166666666666,0.0,0.0,0.40374999999999994,0.0,0.0,0.24224999999999994,0.14534999999999995,0.0,0.08720999999999998,0.40374999999999994,0.2945759999999999,0.41899559999999986,0.25139735999999996,0.0,0.15083841599999995,0.09050304959999997,0.23104742975999992,0.13862845785599995,0.13747890447359995,0.0,0.08248734268415997,0.23332575868415992,0.2766978608209919,0.0,0.13999545521049594,0.43950385043988455,0.0,0.34769958339022833,decreasing,1,21
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6333333333333334,0.0,0.0,0.38,0.0,0.0,0.22799999999999998,0.13679999999999998,0.0,0.08207999999999999,0.38,0.277248,0.39434879999999994,0.23660927999999995,0.0,0.14196556799999996,0.08517934079999998,0.21745640447999995,0.13047384268799997,0.12939191009279993,0.0,0.07763514605567996,0.2196007140556799,0.2604215160668159,0.0,0.13176042843340793,0.4136506827669502,0.0,0.3272466667202149,decreasing,1,21
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59375,0.0,0.0,0.35624999999999996,0.0,0.0,0.21374999999999997,0.12824999999999998,0.0,0.07694999999999999,0.35624999999999996,0.25991999999999993,0.3697019999999999,0.22182119999999994,0.0,0.13309271999999997,0.07985563199999997,0.20386537919999995,0.12231922751999996,0.12130491571199996,0.0,0.07278294942719997,0.20587566942719993,0.24414517131263994,0.0,0.12352540165631995,0.3877975150940159,0.0,0.3067937500502015,decreasing,1,21
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5541666666666666,0.0,0.0,0.3324999999999999,0.0,0.0,0.19949999999999993,0.11969999999999995,0.0,0.07181999999999995,0.3324999999999999,0.24259199999999992,0.34505519999999984,0.2070331199999999,0.0,0.12421987199999994,0.07453192319999996,0.1902743539199999,0.11416461235199994,0.11321792133119994,0.0,0.06793075279871996,0.19215062479871992,0.22786882655846386,0.0,0.11529037487923195,0.3619443474210814,0.0,0.286340833380188,decreasing,1,21
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5145833333333334,0.0,0.0,0.30874999999999997,0.0,0.0,0.18525,0.11114999999999998,0.0,0.06669,0.30874999999999997,0.225264,0.3204084,0.19224503999999998,0.0,0.11534702399999998,0.06920821439999998,0.17668332863999997,0.10600999718399998,0.10513092695039998,0.0,0.06307855617023998,0.17842558017023996,0.21159248180428794,0.0,0.10705534810214397,0.3360911797481471,0.0,0.26588791671017464,decreasing,1,21
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475,0.0,0.0,0.285,0.0,0.0,0.17099999999999999,0.1026,0.0,0.06156,0.285,0.20793599999999998,0.29576159999999996,0.17745695999999997,0.0,0.10647417599999998,0.06388450559999999,0.16309230336,0.097855382016,0.09704393256959998,0.0,0.05822635954175998,0.16470053554175998,0.19531613705011194,0.0,0.09882032132505598,0.31023801207521273,0.0,0.24543500004016122,decreasing,1,21
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4354166666666667,0.0,0.0,0.26125,0.0,0.0,0.15675,0.09405,0.0,0.05643,0.26125,0.190608,0.2711148,0.16266888,0.0,0.09760132799999999,0.05856079679999999,0.14950127808,0.08970076684799999,0.08895693818879999,0.0,0.053374162913279996,0.15097549091327997,0.17903979229593597,0.0,0.09058529454796797,0.28438484440227835,0.0,0.2249820833701478,decreasing,1,21
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39583333333333326,0.0,0.0,0.23749999999999996,0.0,0.0,0.14249999999999996,0.08549999999999998,0.0,0.051299999999999985,0.23749999999999996,0.17327999999999993,0.24646799999999994,0.14788079999999995,0.0,0.08872847999999997,0.05323708799999998,0.13591025279999996,0.08154615167999997,0.08086994380799997,0.0,0.04852196628479999,0.13725044628479996,0.16276344754175992,0.0,0.08235026777087998,0.25853167672934396,0.0,0.20452916670013432,decreasing,1,21
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35624999999999996,0.0,0.0,0.21374999999999997,0.0,0.0,0.12824999999999998,0.07694999999999999,0.0,0.04616999999999999,0.21374999999999997,0.15595199999999998,0.22182119999999997,0.13309271999999997,0.0,0.07985563199999998,0.04791337919999999,0.12231922751999999,0.07339153651199999,0.07278294942719998,0.0,0.04366976965631999,0.12352540165631998,0.14648710278758398,0.0,0.07411524099379198,0.23267850905640958,0.0,0.18407625003012093,decreasing,1,21
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3166666666666667,0.0,0.0,0.19,0.0,0.0,0.11399999999999999,0.06839999999999999,0.0,0.04103999999999999,0.19,0.138624,0.19717439999999997,0.11830463999999997,0.0,0.07098278399999998,0.04258967039999999,0.10872820223999997,0.06523692134399998,0.06469595504639997,0.0,0.03881757302783998,0.10980035702783995,0.13021075803340795,0.0,0.06588021421670397,0.2068253413834751,0.0,0.16362333336010745,decreasing,1,21
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2770833333333333,0.0,0.0,0.16624999999999995,0.0,0.0,0.09974999999999996,0.05984999999999997,0.0,0.03590999999999998,0.16624999999999995,0.12129599999999996,0.17252759999999992,0.10351655999999995,0.0,0.06210993599999997,0.03726596159999998,0.09513717695999994,0.05708230617599997,0.05660896066559997,0.0,0.03396537639935998,0.09607531239935996,0.11393441327923193,0.0,0.057645187439615976,0.1809721737105407,0.0,0.143170416690094,decreasing,1,21
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2375,0.0,0.0,0.1425,0.0,0.0,0.08549999999999999,0.0513,0.0,0.03078,0.1425,0.10396799999999999,0.14788079999999998,0.08872847999999998,0.0,0.05323708799999999,0.031942252799999994,0.08154615168,0.048927691008,0.04852196628479999,0.0,0.02911317977087999,0.08235026777087999,0.09765806852505597,0.0,0.04941016066252799,0.15511900603760637,0.0,0.12271750002008061,decreasing,1,21
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19791666666666669,0.0,0.0,0.11875000000000002,0.0,0.0,0.07125000000000001,0.04275,0.0,0.025650000000000003,0.11875000000000002,0.08664000000000001,0.12323400000000002,0.0739404,0.0,0.04436424,0.026618544,0.06795512640000001,0.040773075840000006,0.040434971904,0.0,0.024260983142399998,0.06862522314240001,0.08138172377088,0.0,0.04117513388544,0.12926583836467198,0.0,0.10226458335006719,decreasing,1,21
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1583333333333333,0.0,0.0,0.09499999999999997,0.0,0.0,0.05699999999999998,0.03419999999999999,0.0,0.020519999999999993,0.09499999999999997,0.06931199999999998,0.09858719999999997,0.05915231999999998,0.0,0.03549139199999999,0.02129483519999999,0.05436410111999998,0.03261846067199999,0.03234797752319998,0.0,0.01940878651391999,0.05490017851391998,0.06510537901670398,0.0,0.03294010710835198,0.10341267069173755,0.0,0.08181166668005373,decreasing,1,21
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11875,0.0,0.0,0.07125,0.0,0.0,0.042749999999999996,0.02565,0.0,0.01539,0.07125,0.051983999999999995,0.07394039999999999,0.04436423999999999,0.0,0.026618543999999994,0.015971126399999997,0.04077307584,0.024463845504,0.024260983142399994,0.0,0.014556589885439996,0.041175133885439995,0.048829034262527986,0.0,0.024705080331263996,0.07755950301880318,0.0,0.061358750010040305,decreasing,1,21
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0791666666666667,0.0,0.0,0.04750000000000002,0.0,0.0,0.02850000000000001,0.017100000000000004,0.0,0.010260000000000002,0.04750000000000002,0.03465600000000001,0.049293600000000014,0.029576160000000008,0.0,0.017745696000000002,0.0106474176,0.027182050560000007,0.016309230336000007,0.016173988761600002,0.0,0.00970439325696,0.027450089256960002,0.03255268950835201,0.0,0.016470053554176002,0.051706335345868805,0.0,0.040905833340026884,decreasing,1,21
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0395833333333333,0.0,0.0,0.023749999999999976,0.0,0.0,0.014249999999999985,0.00854999999999999,0.0,0.005129999999999994,0.023749999999999976,0.017327999999999982,0.024646799999999976,0.014788079999999985,0.0,0.00887284799999999,0.005323708799999994,0.013591025279999985,0.00815461516799999,0.00808699438079999,0.0,0.004852196628479994,0.013725044628479986,0.016276344754175984,0.0,0.00823502677708799,0.025853167672934375,0.0,0.020452916670013418,decreasing,1,21
